"The agile team has identified a lot of risks and issues, but the notes seem to be a bit unclear. Which two of the following are risks? (Choose two) A: The burndown chart is unclear; it has not been updated. B: The new DevOps toolchain may be ready during this iteration. C: The vision statement is misunderstood, resulting in flawed requirements. D: The tech lead for the project has resigned from the company. E: A senior VP has indicated that there are additional requirements.","B, C - FEEDBACK: A risk includes an uncertainty and can be positive or negative while issues have already happened and are negative. The unclear burndown chart, resignation, and news of additional requirements are events that have already happened."
"A project manager shifts to an agile approach for a project with an aggressive go-to-market time line. The project manager needs to revise the stakeholder engagement plan so that it follows agile principles.
  
 Which action should the project manager take? A: Increase the number of formal training workshops to cover all relevant issues for all stakeholders, including the project sponsor and client. B: Increase the number of stakeholder communication channels. C: Make standup meetings mandatory for all key stakeholders D: Update the stakeholder engagement matrix. E: ","D - FEEDBACK: The stakeholder engagement matrix needs updating in this case, specifically how the stakeholders are engaged. All of the other answers create complexity. Agile includes the ability of stakeholders and team members to have direct access to each other to improve communication, values transparency, and strips away unnecessary layers or formalities."
"A project manager is working on a data center migration project and is developing the schedule management plan. The project was planned to last 40 days and the project sponsor wants it done in 35. 
  
 Which action should the project manager take to amend this schedule for the new requirement?  A: Crash activities that are NOT on the critical path. B: Increase duration of the critical path. C: Use leads. 
  D: Use lags. E: ","C - FEEDBACK: The project manager should use leads to reduce the interval time for the revised schedule. Leads involve starting a successor activity before the predecessor activity has finished. By identifying lead times, this project manager can adapt activity schedules to shorten the original schedule to 35 days. When using leads, the logical relationship between activities must have a discretionary finish-to-start or start-to-start dependency.
 

 Lags are required delays in the start of successor activities and are used in case of physical or resource constraints, to wait for another activity to fully or partially finish or for certain dates and events to happen. Increasing the duration of the critical path extends the duration of the project, and crashing activities that are not on the critical path can introduce risks to the project."
"A new product is released by a company. When a customer identifies performance issues with the product, the project manager investigates and realizes that the cost of quality (COQ) methodology should have been used to estimate this cost.
  
 Assuming the customer has identified an issue, which category of COQ should the project manager be referring to? A: Prevention costs B: External costs C: Appraisal costs D: Cost-benefit analysis E: ","B - FEEDBACK: The Cost of Quality includes all costs associated with the quality of a product from preventive costs intended to reduce or eliminate failures, cost of process controls to maintain quality levels, and the costs related to both internal and external failures. In this case, the customer has found a fault, so the project manager should look in to external failure costs. Prevention activities typically involve addressing a specific recurring problem within the project. Appraisal costs include activities such as inspections, tests, and audits designed to ensure consistent quality and conformance to established procedures. The cost-benefit analysis tool compares the costs and effects of different approaches."
"A product owner is collaborating with the team lead to refine the product backlog. They need a better way to prioritize the backlog because the current stakeholders could not agree while using the MoSCoW technique. The product owner decides to create a matrix and identified ""value"" as the first axis.
 

 Which two items could work for the second axis? (Choose two)
  A: Risk B: Effort C: Quality D: Time E: Impact","A,B - FEEDBACK: Value and either risk or effort are valid and useful measures to enable prioritization. While prioritization is essential for all projects, agile projects are time-boxed with a fixed set of resources, so prioritization is required in order to accommodate the time and budget constraints in order to produce value. This prioritization process, using value and then either risk or effort, will help the team to consider which items on the backlog will create the most value with the least amount of risk or effort."
"An organization’s policy states any change requested on a project that exceeds a certain amount and/or complexity must adhere to the organizational policy and procedures. 
 

 The project manager just received an urgent change request (CR) from the customer, and they want it added to the change control board (CCB) agenda scheduled for tomorrow. However, the CR is incomplete.
 

 What should the project manager do? A: Begin additional analysis of the CR. B: Put it on the CCB agenda for tomorrow and address it there. C: Return the CR to the customer because it is incomplete. D: Approve the change request. E: ","A - FEEDBACK: The project manager needs to do additional analysis to fill in the missing pieces of the CR before any action on it can be taken. All projects must adhere to organizational policies and procedures. The project leader should be open and transparent with the client. Furthermore, this should be clearly spelled out in the project management plan."
"A construction project to build a luxury skyscraper is coming to an end. In advance of the handoff, the management team has been trained to take charge of all aspects of maintaining the building. The lead engineer from the development team expresses concern. During construction, substantial new technologies were introduced, and the engineering team learned new skills. 
 

 What is the best way for the team to handle knowledge transfer in this case? A: Set up a contract for the engineering team to continue as consultants. B: Require the engineering team to record their knowledge and make this available to the management team. C: Set up additional training for the management team and include the engineering development team as key stakeholders. D: Conduct root-cause analysis (RCA) to determine the problem and set action items to resolve them. E: ","C - FEEDBACK: The best way forward in this case is a dynamic training situation in which the engineering team can interact with the management team to identify and hand off the information that will be critical for them. The engineers possess the expert knowledge about the new technology in the skyscraper, but they may NOT possess the information required from a management point of view. So the training itself needs to be tailored to meet the needs of the receiving party. This is preferable to an ongoing consultancy because it is a formal and dedicated training exercise. Recording knowledge is always important, but only the first step in sharing. The act of sharing and engagement constitutes knowledge transfer. Finally, a root-cause analysis unnecessarily widens the scope of needed action here."
"A key team member has been offered a new opportunity and will be leaving the project team. The team is looking for a replacement but is unable to find anyone with the same level of skill. This team member has been with the project since it began, which was over 1 year ago, and has a lot of knowledge and skills that other team members lack. 
 

 Which two actions should the team take to ensure project continuity? (Choose two) A: Create a new work item in the product backlog to interview the departing team member and record the sessions. B: Discuss the risk of a key dependency’s resignation in the next team retrospective. C: Inform the team member’s manager that unless they find someone soon, it could be detrimental to the project. D: Schedule knowledge transfer sessions with the departing team member. E: Ask the departing team member to nominate existing team members who seem to have the best skills for certain tasks.","A,D - FEEDBACK: Important project knowledge should be stored and accessible for the team. Knowledge can be explicit or tacit. Explicit knowledge can be documented easily and stored. But tacit information benefits from discussion and elaboration between project team members--a recorded interview with the team member and subsequent knowledge transfer sessions."
"Company H is completing a merger and has acquired several valuable assets from company Z that require specialist care, including intellectual property rights and museum artifacts. The team is conflicted about what to do, but the product owner has identified knowledge transfer—to ensure the new organization can maintain the collections properly—as one of the highest priorities for the merger. 
 

 Which two of the following actions should the team take? (Choose two) A: Pair leaders from each of the critical business elements in both companies for collaboration. B: Hold daily standup meetings to discuss the new roadmap. C: Post updates in the monthly status report. D: Hire specialists in intellectual property rights and museum management to lead a formal transfer. E: Create a backlog item to insure the artifacts and property that are most valuable.","A,D - FEEDBACK: Pairing new team members and hiring specialists, in this case, are the best ways to transfer specialist knowledge successfully. Ensuring the safety of the collections will be helpful, but this tool won't ensure the teams learn how to maintain the collections. Daily stand-ups are too short to properly share knowledge; they are intended for daily planning and brief updates. Monthly status updates are not sufficient to conduct specialist knowledge transfer."
"A global organization is headquartered in a country that has just passed a law making it illegal for employers to contact employees outside of office hours. Because 85% of the employees live in this country, and the leadership team launched an initiative in employee wellness, the company has adopted the policy across the whole organization. 
 

 However, just this weekend, the director of marketing sent an urgent email to the entire team demanding that they correct a mistake on the project prototype, ASAP! Two team members sent messages with a tone of panic to the team lead’s personal phone.
 

 How should the team lead respond? A: Remind the director that the team is not required to work outside of office hours. B: Contact human resources (HR) and escalate this matter. They are all violating the new law and company policy. C: Do nothing until Monday. D: Assure the director that the team will address the problem next week and tell the team members who messaged to have a nice weekend. E: ","D - FEEDBACK: While you have every legal right to do nothing until Monday, this is a new policy, and your team members are panicked. Respond to both parties quickly and get back to your weekend! Respond to the director about the project only; you are not the enforcer of organizational policies. It will take a while for everyone to adopt the new rules, so escalation is an overreaction."
"A project team is building a pedestrian sky bridge across a major river. Some technical project team members are highly experienced with mega infrastructure projects. However, the team also includes many junior trainees who have little experience. This variance in team experience is listed as a risk that could affect team working conditions and safety, as well as the project build quality.
 

 At the team’s morning status meeting, a facilitator led a discussion about continuous improvement and asked the team how leadership and the company could help them improve. 
 

 The team listed the five following answers. Which two actions can help this team improve? (Choose two) A: Hire experienced workers next time. B: Communicate team goals better. C: Have more team meetings. D: Provide more learning opportunities. E: Offer a remote working option and upgrade laptops.","B,D - FEEDBACK: Teams need to openly communicate about improving their processes, skills, and knowledge. If the team asked for better communication of goals, then something is missing in the current communication. More meetings won’t guarantee better communication of goals, nor will upgrading technology or changing to remote work improve the team effort or project build quality. This team is already composed of junior and senior members who need to learn how to work together better for the sake of the project, to mitigate the safety and quality risks, and to improve professionally. Therefore, learning opportunities for this team are appropriate."
"A global volunteer organization operates a continuous training model to improve the knowledge of all volunteers and members. They design custom training on a wide range of topics and deliver it virtually on the third Friday of every month. 
 

 The team in charge of training brainstorms a list of ideas to check if the training is effective and adequate. 
 

 Which item on this list will help determine the effectiveness of this training? A: Give trainees a pre-assessment. B: Monitor how many people had their cameras on during the training. C: Survey people about their areas of interest. D: Perform a statistical sampling of attendees to find out what they learned. E: ","D - FEEDBACK: The only way to know if your continuous improvement program is working is to measure. Quizzes, surveys, metrics, or sampling are measurement methods. Watching attendees on a screen will NOT give you an effectiveness measurement. It could actually have a negative effect on the uptake of the training."
"After months of information gathering and meeting with the community, a police force wants to design and launch an app to improve the quality of communication with members of the public, one of their critical stakeholders. 
 

 How is this an example of continuous process improvement? A: People who use the app will automatically receive monthly updates about community initiatives. B: The app development will be a separate agile track, which shows that the police force is using good project management. C: It is intended to improve efficiency and quality of communication between the police and members of the public. D: Crime rates will decline. E: ","C - FEEDBACK: This app is an example of an organization taking notable improvement steps in one of its own internal critical processes—in this case, to improve stakeholder communication, which should create broader benefits."
"A highly engaged agile team is forced to halt business operations when a major crisis occurs, closing offices and requiring employees to work remotely. 
 

 Many team members who were high-performing contributors before the crisis are missing daily standups or attending meetings but turning their cameras off and not participating. Because of poor attendance, the project is not meeting sprint goals. Consequently, the project is not performing well. 
 

 Which action is the most effective way to motivate the team? A: Skip the retrospectives to give people more time to work. B: Award the consistent top contributors with a gift card at the next meeting to incentivize the others. C: Send emails to absent team members requiring a written response on progress and give them negative feedback during their performance reviews. D: Keep your camera on to lead by example and use an agenda that actively involves people in the meeting. E: ","D - FEEDBACK: In a stressful situation such as this one, a supportive environment is critical—as critical as moving the project forward. You can coach and reinforce a positive team method, lead with accountability and constructive feedback, and be a servant leader to set an example. But you probably should NOT reward others in this case. Absent team members may have a variety of challenging circumstances to negotiate."
"A project team member is consistently missing deadlines, creating bottlenecks for the rest of the team. 
 

 Which action should the team take to support the team member? A: Enroll the team member in time management training B: Ask the team member to speak first at standups C: Release the team member D: Pair the team member with a more experienced member of the team E: ","D - FEEDBACK: While all of these solutions can work and produce a better result for the team and the team member. The best answer in this scenario is to try pairing, which is a coaching situation that can support this team member by revealing competency needs, specifically how to perform tasks in a more timely manner."
"A project manager is assessing the risks to a hybrid project in the execution stage. At the end of each iteration, the team has only reported normal issues such as equipment malfunctions. However, the team has recently alerted the project manager to a developing problem that signal regulatory noncompliance for the product.
 

 Which artifact should the project manager review and update? A: Risk register B: Probability/impact matrix C: Risk management plan D: Product technical documentation E: ","A - FEEDBACK: Since noncompliance is a known risk area, the project manager can find information related to the management of this risk in the risk register. The probability/impact matrix will provide details of the consequences of the risk, so this will be useful after the risk has been assessed. The risk management plan and the technical documentation will contain helpful information, but not at this stage, when the project manager simply needs to know if the developing problem has escalated and poses the threat of becoming an issue."
"A PMO in a large manufacturing company has been working diligently to retrain project managers and standardize software and templates across all projects, so that every project in the company will produce compliant artifacts. Which type of PMO is being described? A: Supporting B: Controlling C: Directive D: Agile Center of Excellence E: ","B - FEEDBACK: Controlling PMOs provide support and require compliance through various means. Compliance may involve adopting project management frameworks or methodologies; using specific templates, forms and tools; or conforming to governance. Supportive PMOs provide a consultative role to projects by supplying templates, best practices, training, access to information and lessons learned from other projects. Directive PMOs take control of projects by directly managing the projects or shared resources, including project managers. A relatively small number of PMOs fall into this category. Agile Centers of Excellence (ACoE) or Value Delivery Offices (VDO) are emerging within organizations adopting more decentralized structures where teams need to respond quickly to changing customer needs. Their role is different, taking on coaching and mentoring efforts, rather than a managerial one."
"Two project managers are chatting in an airport lounge, on their way to a conference. They have never met and work in different companies. Project manager A tells a story about the last project, in which the team was given strict deadlines for updating artifacts and were audited to ensure risk registers and issue logs were updated at least once per week. Project manager B is shocked by project manager A’s story, because their project team is allowed to work independently, with very little reporting required.
 

 Which statement is true? A: Project manager B’s PMO has no project governance. B: Project manager B’s company does not have a PMO. C: Project manager B’s company uses adaptive development approaches that projects adhere to and the PMO ensures compliance. D: Project manager B’s company has a supportive PMO which only provides a peripheral role. E: ","C - FEEDBACK: Clearly, these two project managers work in different contexts. Project manager B’s company has a PMO that ensures compliance, but otherwise empowers project teams to self-organize and run adaptive projects."
"The CEO of a global furniture chain authorizes a project to retrofit 35% of the company’s factories with new technology in 2 years, at a maximum cost of $US48 million. The competition in this market is high and the CEO needs to see a return on the investment within 3 years.
 

 Which development approach should this project take and why? A: A predictive development approach, because the scope, budget and schedule are set B: A hybrid development approach that uses a predictive scheduling process and incremental development of the factories to ensure the value-based expenditure of the budget and resources C: A hybrid development approach that uses time-boxed, iterative scheduling with incremental budget releases over the 2-year period; this will ensure the project does not run out of money D: A hybrid development approach with a flexible scope, in case anything changes and the company can pivot E: ",B - FEEDBACK: A hybrid approach with a predictive scheduling process and incremental development of the work will show the CEO how the project is proving value while controlling the budget and time line.
"An international bank is performing a merger as part of a major program change and hired a consulting company to perform an advisory role during the merger. The consultants recommend using agile to ensure the best chance of success.
 

 What do the consultants mean by this? A: They need to work quickly. B: Use of agile practices to complete financial mergers is a best practice. C: Adopting the agile mindset helps organizations navigate complexity. D: The merger should be completed in increments. E: ","C - FEEDBACK: Agile practices are helpful in incremental and rapid development, and they are informed by the agile mindset, which is a group of four values and 12 principles about how to think and behave within the practice of agile methods. When project professionals refer to “being agile,” they are referring to the mindset, which bears the characteristics of the life cycle of the same name."
"A virtual team member has recently joined a colocated team. Despite being highly qualified, the team member’s performance is constantly questioned and ridiculed by the collocated team members. 
 

 Which approach should the team lead take? A: Use the team charter to address collaboration and team goals B: Cancel the virtual team member’s contract; clearly, the team is not cohesive.
  C: Organize a weekly virtual coworking session led by a facilitator. D: Monitor the situation and intervene only if the virtual team member makes a report to HR. E: ","A - FEEDBACK: The team lead needs to empower this team to self-organize and address the risk of isolation and bullying the new virtual team member is experiencing. Using the team charter to address collaboration and team goals will remind everyone of the common aims, professionalism, and appropriate conduct they seem to have forgotten."
"In an organization, some people work longer days in a 4-day week, while others work standard days 5 days per week. On one project, a mix of these schedules has caused some scheduling problems, particularly for standups and iteration demos. 
 

 Which approach should the team take? A: Require the team members who work 4-day weeks to attend the standups on day five. B: Self-organize and solve its scheduling problem. C: Suggest that everyone on the team use the same work week during this project. D: Ask the PMO for advice. E: ","B - FEEDBACK: The team needs to make some tough choices here, but they have to be agreeable to everyone. They could agree about how to share information with members who couldn’t attend or hold a standup at the end of the last working day of the 4-day week. Whatever choice they make, agreement in the team charter and a shared perception of work is key."
"A team member has reported a project manager to HR for shouting during meetings. Other team members validate the complaint, but when the PMO asked the project manager about this, their answer was they were only trying to motivate the team. 
 

 What is the problem here? A: The team members are too sensitive. B: The project manager needs to be a servant leader. C: The team charter lacks details about polite conduct. D: The project manager is unqualified. E: ","B - FEEDBACK: There could be many reasons for this conflict on the team, but project professionals, as part of their roles as leaders, must exercise appropriate interpersonal skills as servant leaders. Some teams and situations are extremely sensitive; project managers should be able to adapt to lead any kind of team or personality. Clearly, the project manager understands the need to motivate the team, but the question is how to do this in the right way. This is the opportunity presented by servant leadership, to understand how to effectively lead this team by example. Clearly, the team members are indicating their dissatisfaction with the project manager’s current method. Team charters cannot contain detail about every type of communication and expectation on a team."
"A project manager meets frequently with a company’s diversity, equity and inclusion (DE&I) coordinator, because several members of the project team wear t-shirts on Fridays that others in the organization consider controversial. They are allowed to wear the shirts, but there are numerous complaints from around the company.
 

 What should the project manager do first? A: Caution the team members about wearing the t-shirts to work. B: Coach the team members on self-awareness. C: Continue meeting with the DE&I coordinator. D: Find out why they are wearing the t-shirts. E: ","B - FEEDBACK: Understanding the cultural contexts of the organization, its larger culture(s), and the individuals involved is essential in choosing the right course of action here. If the team members were not allowed to wear the shirts in the first place, then the easy answer is discipline. But since the team is permitted to wear the shirts, this potentially difficult situation risks getting a bit worse each Friday. The best course of action is to coach the team members on how to be more self-aware so they can understand how their actions may be causing others distress, even though the t-shirts are allowed. This answer is more transformational than any of the others and will provide better, longer lasting results."
"A virtual project team has been working together for a month. During this time, they have bonded a little, and then at an in-person team-building day, they finally meet each other. At this meeting, the team decides they would like to make a change to the weekly status meeting ground rules and include a little time for socializing. They think it will help to ease the feelings of isolation many of them express. The current team charter states that status team meetings are to be used for work purposes only.
 

 What should the project manager do first? A: Allow the team to schedule a separate meeting during work hours for socializing. B: Change the ground rules to allow socializing during the first 10 minutes only of weekly status meetings. C: Schedule another collocated team-building event soon. D: Poll team members to measure support for changing the ground rules. E: ","D - FEEDBACK: For a change to the ground rules, the team’s consensus is key. All of the other choices are definitely possible but will impact the project negatively. A separate meeting would risk taking team focus away during working hours; changing the ground rules and limiting it would seem autocratic; another team-building event would be costly in time and money."
"A project team is brainstorming a complex issue with the prototype in development. They have consulted numerous experts in the field and together, have narrowed down the choice of possible actions to two.
 

 How should the team decide which action to take?
  A: Empower the team lead to choose. B: Choose based on lower cost. C: Use the Delphi technique. D: Review the project management plan. E: ","C - FEEDBACK: This team is cohesive and is doing the right things to problem-solve. They have already consulted the experts, as this is what the Delphi technique calls for, so there is reason to think they can continue to employ this unanimous decision-making method of consulting experts and arriving at a course of action based on their advice."
"A racing team has just finished a season and is preparing for next season. The owners think they should change the way the business works to make the company more efficient and have better control over outcomes and budget. The team engineers want to continue researching and running highly experimental design and technology developments. The racing team has hired a project manager for consultation.
 

 What should the project manager recommend? A: Ask the owners to adopt a “fail fast” mindset to follow the lead of the engineers. B: Ask the project team to identify areas for potential efficiencies using methods like Monte Carlo simulation. C: Suggest the adoption of a company-wide cultural transformation based on the agile mindset that will foster holistic improvements. D: Suggest initiation of a project based on achieving the business departments’ objectives and key results (OKRs). E: ","C - FEEDBACK: The conflict between control and innovation is common in business settings. The agile mindset and methodologies propose a way of providing a means to doing both simultaneously and in partnership. Without a culture change, this organization may continue to perceive that control by the owners is incompatible with innovation."
"An agile project team is working in an environment that is experiencing significant and disruptive upheaval. Team members are not performing well due to the stress, but work must continue.  
 

 What should the team do? A: Rely on the agile coach to focus the team on desired outcomes. B: Ask the product owner to add time to the schedule. C: Continue working as normal. D: Examine project closure or cancellation options. E: ","A - FEEDBACK: If work must continue, then the answer is finding a way to focus on the work. Extending deadlines or pretending nothing is wrong can be risky. Examining project closure options may be a bit drastic at this stage."
"A project team is working in a remote location, and its operability is threatened due to severe supply chain disruption. This risk was listed in the risk register, but the severity of the disruption was not accounted for, so guidance on the response is minimal. 
 

 What should the team do first? A: Seek expert judgment on the matter and revise the risk response B: Focus on maintaining team coherence C: Cancel the project D: Escalate to an organizational resource that can help E: ","A - FEEDBACK: External enterprise environmental factors (EEFs) can often take us by surprise and pose serious threats, even with careful planning. In this case, the team should rely on expert judgment to figure out how to continue working as well as possible, given the difficult circumstances."
"A project team relies on work with an overseas contractor. For years, this contractor accepted payment in the team’s currency, but have now notified the team’s company that after next month, future payments must be made in the contractor’s local currency. 
 

 How can the team deal with this problem with the least disruption to the team? A: Do the work themselves B: Suggest using a fixed price with economic price adjustments contract C: Switch vendors D: Renegotiate the contract rate, including a percentage contingency for fluctuating exchange rates E: ","B - FEEDBACK: Fixed price contracts with economic price adjustments allow for special provisions for predefined final adjustments to the contract price — e.g., inflation, cost increases (or decreases) for specific commodities. They are ideal for preapproved vendors or those who require international payments and are far more straightforward than accounting for fluctuating exchange rates."
"An agile team is deployed to create a workable solution for helping a region with contaminated water supply. They are working with the government, contractors, and local residents to find the right technology to solve the problem. The product owner is trying to determine the urgency of the problem.
 

 How can the team help the product owner? A: Research the market and make a list of available technologies. B: Work with the local stakeholders to find out how much they are affected. C: Determine the cost of a few solutions. D: Find out how many people are affected. E: ","B - FEEDBACK: The customers in this project are the local stakeholders, and the team is responsible for finding out their needs and desired outcomes. The cost, available technologies, and number of people affected will determine the course of action, but the required sense of urgency can only be known by asking those affected."
"A project in a university to create a seed bank is complete. It was the first project used in the organization to use an agile approach. The deliverables were identified by the product owner. Some of the stakeholders are concerned about quality and have not signed off on the deliverables. 
 

 What is the best way to collect feedback on the definition of done (DoD)? A: Create a temporary wiki site for stakeholders to provide anonymous feedback. B: Review all the lessons learned to evaluate strategic alignment. C: Send a satisfaction survey and then set up a focus group. D: Conduct a product review meeting with the concerned stakeholders. E: ","D - FEEDBACK: Direct and regular feedback from stakeholders is a normal feature of agile development approaches. Since this is the organization’s first agile project, the stakeholders may not realize how the process relates to quality in an ongoing and continuous way. The best approach is to meet with them and review the product. Agile recommends face-to- Face contact and colocation whenever possible."
"A project team has just successfully completed development of an underwater exploration device, which has cost more than $US3 billion to deliver. The company immediately orders five more units to be delivered, but with a budget of $US1 billion. The stakeholders' reason for the reduced budget was since the technology has been developed, the project can be funded for building costs primarily, with a small amount for troubleshooting or development work. The stakeholders’ priority is to recoup some financial value from the first project. 
 

 How should the team and the product owner approach this situation? A: Research the risk associated with the low budget for this work and present this to the stakeholders. B: Explore with the stakeholders less risky ways to gain financial value from the first project. C: Create a story map for the proposed development with the risks clearly accounted for in the work items. D: Include a feature that addresses the risk approach to this work. E: ","A - FEEDBACK: Since the stakeholders’ priority is to recoup financial value from a previous project, their focus is on the money. You need to speak directly to them about the money, in this case how the low budget presents a risk that could create serious problems. Exploring other options will not address an additional risk inherent in this scenario—that of unrealistic stakeholder expectations. Both of these are part of the steward's role in the project."
"A project team is worried about product packaging and presentation. They receive a lot of negative feedback about this during iteration demos. 
 

 How can the team improve their chances of customer acceptance? A: Look through the customer’s social media accounts and perform a qualitative analysis of customer attitudes towards packaging. B: Investigate changes in the external business environment related to consumer attitudes about packaging. C: Revise the definition of done (DoD) with the customer. D: Find better options for packaging. E: ","C - FEEDBACK: Finding better packaging is definitely the goal in this scenario, but it’s a question of how! Teams can research and recommend, and while project teams should always be aware of how external changes could impact their project, the customer is the first place to start to determine the criteria for what they will accept. The definition of done (DoD) must be agreed and updated to customer needs—and this is subject to change in an adaptive project!"
"A company executive who is not a key project stakeholder of a project has expressed continued interest and opinions directly to the project team. The key stakeholders are becoming annoyed and perceive the executive to be interfering and causing unwanted noise, but the project team finds the executive’s inputs helpful.
 

 What should the team do first? A: Ask the product owner to intervene in the conflict. B: Add this executive to the team as a key stakeholder. C: Discuss what should happen at the next retrospective. D: Use Speed B Leas conflict management techniques. E: ","C - FEEDBACK: There is a lot happening here that could be beneficial to the project but could also be harmful—the existing stakeholders could feel threatened, or the scope could be changing from what the stakeholders envisioned with the executive’s inputs. The team needs to decide what to do, but with a clear consensus and expert judgment before taking action. A retrospective is about gaining insights for team improvement. All of the options could likely happen as well, but the first thing to do is discuss with the team. If the team agrees that further engagement is desirable, then the team could move on to reclassification of the stakeholder and any resulting conflict management."
"An executive in the company who is not a key project stakeholder of a project has expressed continued interest in the project and frequently gives their opinions directly to the project team. The key stakeholders are becoming annoyed and perceive the executive to be interfering, but the project team finds the executive’s inputs helpful.
 

 Which two options are present in this situation? (Choose two) A: An intractable/war situation, in the Leas conflict model B: A potential conflict C: Escalation required D: An opportunity E: An impediment","B,D - FEEDBACK: There is a potential conflict here between the key stakeholders and the executives – and also with the team. However, there is an opportunity present in the helpfulness of the executive’s inputs."
"The executives, managers and coaches of a professional sports team often disagree. On a current project to create a VIP perks program, the product owner gets wildly conflicting inputs from the stakeholders ––9 executives, managers and coaches. The product owner who is new to the organization asks the team for help on making decisions to create the initial product backlog. 
 

 What should the team do? A: Meet with the stakeholders to brainstorm, allow stakeholders to give their opinions and use active listening and expert judgment to note areas of agreement for use in creating user stories. B: Interview the stakeholders separately and then the team and product owner can make the decisions. C: Hold a kickoff meeting with all stakeholders, present the conflicting points of view and take notes on the whiteboard. These will become user stories. D: Since the stakeholders can’t agree, send them individual surveys to collect data, then write user stories and use voting techniques to prioritize them. E: ","A - FEEDBACK: Conflict is a part of decision-making, and it can be an important source of ideation in groups. Especially in an organizational culture that has a lot of inherent conflict, stakeholders may be accustomed to conflict as part of the culture. The kickoff meeting is not the place to resolve problems."
"An agile project team is working on improvements to the user experience (UX) for an online newspaper. The team thinks this is a fairly low-risk project, so they forgo a risk assessment and start working. The product owner disagrees and commissions a risk assessment. 
 

 Which statement is correct about this scenario? A: Project risk is everyone’s responsibility, and the team should not have skipped the risk assessment. B: The risk assessment will be completed, so everything is fine. C: If the team is correct, the product owner is wasting time and resources. D: Risk assessment is the product owner’s responsibility. E: ","A - FEEDBACK: Risk is everywhere and inherent in every project or activity. Project risk is everyone’s responsibility. The team, the product owner and the stakeholders should be aware of the various risks of the project in relation to its environment. Whether the risk assessment is a formal or informal method depends on the project context, but some form of risk assessment must be done."
"A company initiates a project to replace aging infrastructure by adopting an emerging green technology. The team is forming and having initial conversations about how to approach the project.
 

 Which three of the following will be helpful to the team? (Choose three) A: Benefits management plan B: Business case C: Initial risk assessment D: Benefit-cost analysis E: Team charter","B,C,E - FEEDBACK: The most helpful assets to a newly forming team on a project with high risk are the business case, an initial risk assessment and the team charter. These documents state why the business needs or wants the project and helps determine the resources needed, the inherent risk in undertaking the project, and the terms of working together. The benefit-cost analysis helps compare the proposed benefits to the costs—so this is useful a bit later on. The benefits management plan should start to be formed at this stage, but this is a summary of what the expected benefits are from updating the infrastructure and adopting the new technology, as well as how they will be delivered to and measured by the business."
"A tech startup has four projects authorized and running: 
 

 1. Customer experience (CX) app development with executive stakeholders
 2. Third-party app development with new vendors
 3. Project with global team members who speak six languages
 4. Game development using experimental technology
 

 Which statement about risk and quality is correct?
  A: All of these projects contain the same risk and are subject to the same quality standards because they are in the same organization. B: These projects all contain inherent risk and require unique quality metrics. C: The project using experimental technology has the highest level of risk and quality standards. D: The quality requirements for technology depend on external regulations. So the multilingual project team presents the lowest risk. E: ","B - FEEDBACK: Each project has unique risk and quality requirements and contexts, and they can rarely be compared with one another--even if they are in the same organization!"
"A project manager for a major annual international sporting event is reviewing data collected after the second of six planned project phases and sees that the team is performing poorly. The project uses a hybrid management model, with a project manager and decentralized decision-making at the team level. The project manager learns that several critical elements are behind schedule, and some delivered services are not operating correctly, resulting in rework and more delays. Also, team members might be enjoying working with the sports teams and being in the media spotlight a bit too much.
 

  
 What should the project manager do? A: Continue to allow the team to make decisions and self-organize around work. B: Review performance data and reinforce project goals with the team at the soonest opportunity. C: Log the performance issues in the issue log and assign team members to identify and execute solutions. D: Coach team members about prioritizing work over having fun. E: ","B - FEEDBACK: Some real warning signs are present in this scenario—delays, rework, poor quality, and the team’s distracted work ethic. Though it is early in the project time line, these problems could worsen or compound. Coaching or doing nothing are risky decisions. It is time to intervene in a way that still enables the team to make decisions. Option B, in which the project manager meets with the team to review performance data and reinforce project goals, still empowers the team to take action to correct mistakes and get the project back on track. Logging the issues in the issue log would also be appropriate; however, taking the team’s empowerment away by assigning team members is not the best decision."
